"edrpou","name"
37654293,"УК  Л.Долинськ.р./Л.Долин.р./22070000"
37654293,"УК у Л-Долин р-н Капустин с/р11010100"
37654796,"КП ""Сумижитло"" СМР"
37654838,"ТОВ ""Садова техніка"""
37663423,"НПП ""Кармелюкове поділля"""
37663732,"ТОВ ""Техмедсервiс-ТМС"""
37663931,"ТОВ  ""Керуюча компанiя ""Дом.Ком"""
37663931,"ТОВ ""КК ""Дом Ком"""
37664469,"ДВНЗ КНУ"
37664469,"ДВНЗ ""КНУ"""
37664469,"Держ. вищий навч. заклад ""КНУ"""
37665132,"Тернівський РЦЗ м.Кривого Рогу"
37669577,"ПАТ ""УкрСиббанк"""
37669708,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВIДПОВIДАЛЬНIСТ"
37672841,"КП ""МЖКЦ"""
37673405,"НПП ""Пирятинський"""
37673405,"УКу Пирятинск.р-нi/м.Пирятин/11010100"
37673506,"УДКСУ у Рокитнівському районі"
37673506,"РОКИТНIВСЬКИЙ РАЙОН 50040100"
37673506,"УК у Рокитн.р-нi/ Рокитн.р-н/41035001"
37673506,"УК у Рокитн.р-ні / смтРокитне /1101010"
37673506,"УДКСУ в Рокитнiвському  р-нi"
37673506,"УК у Рокитн.р-ні/Рокитн.р-н/11011000"
37673506,"УК у Рокитн.р-нi /смт.Рокитне/11010100"
37673506,"УК у Рокитн. р-нi /Рокитно р-н/"
37673506,"УК у Сарненському р-нi/м.Сарни/1401010"
37673506,"УК в Рокит.р-нi/Рокитн.р-н/11011000"
37673506,"УК у Рокитн. р-нi /смт. Рокитне/"
37673506,"УК у Рокитн.р-нi/Рокитн.р-н/22070000"
37673506,"УК у Рокит.р_нi/с.Бiловiж/11010100"
37673506,"УК у Рокит.р-нi / с.Бiловiж/"
37673506,"УК у Рокитн.р-нi/Рокитн.р-н/11011000"
37673506,"УК у Рокитн.р-нi /смт Рокитне/11010100"
37673506,"УК у Рокитн.р-нi/Рокитн р-н/21081100"
37673506,"УДКСУ в Рокитнiвському районi"
37677106,"КЗ ""ВЦПМСД"""
37677195,"ВЕРХНЬОДНIПРОВСЬКИЙ РАЙОН 50040400"
37677195,"УДКСУ у В-Дн р-нi/В-Дн район/11011000"
37677195,"УДКСУуВ-Дн.-р-нi/Верхiвц.м.р./11010100"
37677195,"УДКСУ у В-Дн.р-нi/В-Дн.р-н/11011000"
37677195,"УДКСУ у В-Дн р-нi/М-Рiзьк с-р/11010100"
37677195,"УДКСУуВ-ДНIПРОВ.рДн.о/В-Дн.р/11010100"
37677195,"УДКСУ у В-Дн р-нi/Верхiвцево м/4102090"
37677195,"УДКСУ у В-Дн. р-ні /В-Дн. р-н/ 1101100"
37677195,"УДКСУ у В-Дн.р-нi/В-Дн.р-н/41020900"
37677195,"УДКСУ у В-Дн. р-ні /В-Дн. м/р/ 1101010"
37677195,"УДКСУ у В-Дн р-н/М-Олекс с/р/11010100"
37677195,"УДКСУ у В-Дн.р-нi/В-Дн.р-нi/11011000"
37677195,"УДКСУ у В-Дн.р-нi/Водян.с/р/11010100"
37677195,"УДКСУ у В-Дн р-н/В-Дн р-н/11011000"
37677195,"УДКСУм.Верх.Днiп.об/Верх.м.р/11010100"
37677195,"УДКСУ у В-Дн р-нi/В-Днiпр р-н/11011000"
37677195,"УДКСУуВ-Дн.р-нi/В-Дн.р-н/11011000"
37677195,"УДКСУ у В-дн.р. /В-дн. м.р./11010100"
37677195,"УКСУ у В-Дн.р-нi/В-Дн.р-н/21081100/"
37677195,"УДКСУуВ-Дн.р-нi/В-Дн.м/р/11010100"
37677195,"УДКСУ у В-Дн.р-нi/В-Дн.р-н/22070000/"
37677195,"УДКСУ у В-Дн р-нi/М-Олексан с.р/410209"
37677195,"УДКСУ у В-Дн р-нi/Боровкiвська /410209"
37677195,"ОБЛ. ДНIПРОПЕТРОВСЬКА ОБЛАСТЬ 50040400"
37677195,"УДКСУ уВ-ДН.р-нi/В-ДНр-н/11011000"
37677195,"УДКСУ у В-Дн.р-нi/В-Днiпр.м.р./1101010"
37677195,"УДКСУ у В-Дн. р-ні /В-Дн.р-н/"
37677195,"УДКСУ уВ-ДН.р-нi/Верхiвц.м.р./11010100"
37677195,"УДКСУ у В-Дн р-нi/Пушкарiвс с.р/410209"
37677195,"УДКСУ у В-Дн р-н/В-Днiп.р-н/22012600"
37677195,"УДКСУ у В-Дн.р-нi/В-Дн.р-н/21081100/"
37677195,"УК у В-Дніпр.р/м.В-Дніпровськ/22012500"
37677195,"УДКСУ у В-Дн р-н/Новомикол с/р/410209"
37677195,"УДКСУ у В-Дн р-нi/В-Днiпрв. мр/4102090"
37677195,"УДКСУ у В-Дн р-нi/Днiпровск с.р/410209"
37677195,"УДКСУу В-Дн.р-нi/В-Днiпр.р-нi/41020900"
37677195,"УДКСУ у В-Дн р-н/В-Днiп.р-н/22012700"
37677195,"УДКСУ у В-Дн.р-нi/В-Днiпр.р-н/11011000"
37677195,"УДКСУ у В-Дн.р-нi/В-Днiп.р-н/41020900/"
37677525,"КЗ ""НРЦПМСД"""
37677991,"ПРИВАТНЕ ПIДПРИЄМСТВО ""ПРОДЦЕНТР- ПЛЮС"
37679454,"Профспілкова орг.обл.ЦЗ в м.Одесі"
37679454,"Профспілкова організація облцентру зай"
37681505,"ТОВ ""Торговий союз Подiлля"""
37681882,"УДКСУ у Богодухiвському районi"
37681882,"УДКСУ у Богодухівському районі"
37681882,"УК Богодухiв.р-н Богодухiв Р/22070"
37681882,"УК Богодухiв рн/мБогодухiв/11010100"
37681882,"УК Богодухiв. р-н / Богодухiв Р- 22030"
37681882,"Богод-2 вiддiл ХГРУ ПАТ КБ Приватбанк"
37681882,"Богодухiвське УК/м.Богодухiв/11011000"
37681882,"УК Богодухвського р-н м. Богодухів"
37681882,"Богодухівське УК/Богод.р-н/11011000"
37681882,"УДКСУ у Богодухівському р-ні Х\о"
37681882,"Богодухівське УК/Богод.р-н/11010100"
37681882,"УДКСУ у Богодухiвському р."
37682912,"УДКСУ у Шацькому р-ні Вол.обл."
37682912,"УК у Шацьк.р./Шацьк.р./1101100"
37682912,"УК у Шацьком.р-н/смт.Шацьк/41035003"
37682912,"УК у Шацькому р-нi/с.Ростань/41035003"
37682912,"УК у Шацькому р-нi/с.Пiща/41035003"
37682912,"УК у Шацькому рн/Шацький рн/22070000"
37682912,"УК у Шацькому р-нi/с.Свiтязь/41035003"
37682912,"УК у Шацьк.р-нi/с.Прип""ять/11010100"
37682912,"УК у Шацькому р-н/с.Пулемець/41035003"
37682912,"Ук у Шацькому р-нi/с.Грабово/41035003"
37682912,"УК у Шацькому р-н/с.Прип""ять/41035003"
37682912,"УК у Шацьк.р-нi/смт.Шацьк/11010100"
37682912,"УК в Шацьком р-нi/с.Самiйличi/41035003"
37682912,"УК у Шацькому р-нi/с.Пульмо/41035003"
37682912,"УК у Шацькому р-ні (с. Світязь) 180301"
37682912,"УК у Шацькому р-нi/смт.Шацьк/11010100"
37682912,"УК у Шацькому р-нi (с.Пiща) 11010100"
37682912,"УК у Шацькому р-нi/ Шацький район/1101"
37682912,"УК в Шацьком р-нi/Шацький р-н/11011000"
37682912,"Ук в Шацькому р-нi/смт Шацьк/11010100"
37682912,"УКу Шацькому районi/с.Пульмо/11010100"
37682912,"УКуШацькому р-нi/Шацький р-н/11011000"
37682912,"УК у Шацьком.рн/сщ.Шацьк/ 11010100"
37682912,"УК у Шацькому р-н /смт Шацьк/11010100"
37682912,"УК у Шацькому районi / смт.Шацьк / 110"
37682912,"УК у Шацькому р-нi/смт Шацьк/11010100"
37682912,"Мiсцбюджет Шацький р-н 41035001"
37682912,"УК у Шацькому р-нi/с. Грабове/11010100"
37682912,"УК у Шацькому р-ні/с.Піща/11010100"
37682912,"УКу Шацькому р-нi/Шацький р-н/11011000"
37682912,"УКу Шацькому р-н/Шацький р-н/11011000"
37683869,"УК у Любар.р-н/Любар.р-н/22070000"
37683869,"УК у Любарському районі /смт.Любар/110"
37683869,"УК у Любар.р-нi/смт.Любар/11010100"
37683869,"УК у Любарському районі /Любар.р-н/110"
37683869,"УКуЛюбар-му р-нi/Любар-ий р-н/11011000"
37683869,"УК у Люб.районi /смт.Любар/11010100"
37683869,"УК у Любар.р-нi /с.Стрижiвка/11010100"
37683869,"УК у Любар р-нi /Любар р-н/11011000"
37683869,"УК у Любар.р-ні/смт.Любар/11010100"
37683869,"УК у Любар р-нi/Любар р-н/11011000"
37683869,"УК у Любар.р./с.Н.Чортория/11010100"
37683869,"УК у Любар. р-нi/Любар. р-н/11011000"
37683869,"УК у Люб.районi /Любарськ.р-н/11011000"
37683869,"УК у Любар. р-нi/смт.Любар/11010100"
37683869,"УК у Любарськ.р-нi/с.Громада/11010100"
37683869,"Ук у Люб.районi /смт.Любар/11010100"
37683869,"УКу Любарському р-нi/смтЛюбар/11010100"
37683869,"УК у Любар.р-нi/смт. Любар/11010100"
37683869,"УК у Люб.районi/смт.Любар/11010100"
37683869,"Ук у Люб.районi/Любарськ.р-н/11011000"
37683869,"УКуЛюбарському р-н/смт.Любар/11010100"
37683869,"УКу ЛЮб.районi /смт.Любар/ 11010100"
37683869,"Ук у Люб.районi/смт.Любар/11010100"
37683869,"УК у Любарськ.р-нi/смт.Любар/11010100"
37683869,"УК у Люб.районi/Любарськ.р-н/ 11011000"
37683869,"УКу Любар р-н /Любар р-н/11011000"
37683869,"УК у Любар р-нi/с.Юрiвка/11010100"
37683869,"УК у Любар. р-н/Любар. р-н/11011000"
37683869,"УК у Любарськ.р-нi/Любар.р-н/11011000"
37683869,"УКуЛюбар.р-нi/Любар.р-н/11011000"
37683869,"УК у Любар.р-нi/Любар.р-н/11011000"
37683869,"УК  у Люб.районi/Любарськ.р-н/11011000"
37683869,"УК у Любарськ.р-нi /Любар р-н/11011000"
37683869,"УК у Любар р-нi/смт. Любар/11010100"
37683869,"УК у Любарс.р-н/Любар.р-н/11011000"
37683869,"УК у Любар.р-н/с.Громада/11010100"
37683869,"УК у Любар р-н/смт. Любар/11010100"
37683869,"УК у Любарс. р-н/смт.Любар/11010100"
37683869,"УК у Любар р-нi / Любар р-н /11011000"
37684003,"УК у Черняхівському р-ні /Черн. район/"
37684003,"УПРАВЛІННЯ ДЕРЖАВНОЇ КАЗНАЧЕЙСЬКОЇ СЛУ"
37684003,"УК у Черн. р-ні /смт. Черняхів/ 110101"
37684003,"УК у Чернях.р-ні/смт.Черняхів/11010100"
37684003,"УК у Чернях р-нi/смт.Черняхiв/11010100"
37684003,"УК у Черняхiв.р-н/смтЧерняхiв/22012500"
37684003,"УК у Черн.р-нi/Чернях.район/41035001"
37684003,"УК у Черн.р-нi/смт Черняхiв/ 11010100"
37684003,"УК у Черн.р-нi/Черн.р-н/11011000"
37684003,"УК у Черн.р-ні /Черн.р-н/ 22070000"
37684003,"УК у Черн.р-нi/Чернях.р-н/11011000"
37684003,"УК у Черняхiв.р-нi/с.Високе/11010100"
37684003,"УК у Черн.р-нi/смт.Черняхiв/41035003"
37684003,"УК у Черн.р-нi/смт.Черняхiв/11010100"
37684003,"УК уЧерняхiв р-н/смт.Черняхiв/11010100"
37684003,"УК у Черн. р-нi/смт.Черняхiв/11010100"
37684003,"УК у Черн.р-нi/смт.Головине/11010100"
37684003,"УК у Черн. р-нi/Чернях.р-н/11011000"
37684003,"УК у Черн. р-нi/Черн. р-н/11011000"
37685117,"ТзОВ ""ЕIМО"""
37685735,"ТзОВ ""Вiк-Експо"""
37686257,"ВДК Держбюджет  22070000"
37686257,"УК у Каланч.р-нi/с.Хорли/11010100"
37686257,"УДКСУ у Каланчацькому районi"
37686257,"Мiсцевий бюджет 11010100"
37686257,"УК у Каланч р-нi/Каланчац р-н/11011000"
37686257,"УК у Каланч р-ні/смт Каланчак/22012500"
37686257,"УК у Каланч р-нi/смт Каланчак/11010100"
37686257,"Держбюджет 11011000"
37686257,"Державний бюджет  код 11011000"
37686257,"Місцевий бюджет Каланч. с\р 11010100"
37690635,"ТОВ ""Скор-Сервiс"""
37690661,"ТОВ Домiнант ЛТД"
37691047,"ТОВ ""Глікохім"""
37691403,"КЗ ""ЦПМСДО"""
37691430,"УПРАВЛІННЯ ДЕРЖАВНОЇ КАЗНАЧЕЙСЬКОЇ СЛУ"
37691430,"УК у м.Орджонiкiдзе/м.Орджон/11011000"
37691430,"УДКСУуМ.Орджонік./мОрдж./11010100"
37691430,"УКу м.Орджонiкiдзе/м.Орджон/11010100"
37691430,"УДКСУу м.Ордж.Дн.об/м.Ордж/11010100"
37691430,"УДКСУ  у м.Орджонiкiдзе"
37691430,"УК у м.Орджонiкiдзе/м.Орджон/11010100"
37691430,"УК у м.Орджонiкiдзе/м.Орджон./11010100"
37691430,"УК у м.Орджонiк./м.Орджонiк./11011000"
37691430,"УК у м.Ордж/м.Ордж.Днiп.обл/11011000"
37691430,"УК у м. Орджонiкiдзе/м.Орджон/11011000"
37691430,"УК у м. Ордзонікідзе/м.Орджон/22012500"
37691430,"УДКСУ у м. Орджонiкiдзе Днiпропетр.обл"
37691686,"КЗОЗ""В-Новосілківський районний ЦПМСД"""
37691885,"Володарське УК/смт.Володарськ/11010100"
37691885,"Володарське УК/Володарськ.р-н/11011000"
37691885,"Володарське УК/смт.Володарськ/11011000"
37691885,"Володарське УК/смт Володарськ/11010100"
37691885,"Володарське УК/смт.Володарське/1101010"
37693463,"ППО працівників УАД"
37694231,"Відділ культури і туризму Березн.РДА"
37694231,"Приватбанк"
37694231,"Ощадбанк"
37695853,"УПРАВЛІННЯ ДЕРЖАВНОЇ КАЗНАЧЕЙСЬКОЇ СЛУ"
37696862,"Обухiвська МО ППОНУ"
37697337,"Терцентр соціального обслуговування"
37697337,"ПАТ Приватбанк"
37699067,"ТОВ ""Дiалог-2000"""
